chromosome,window_pos_1,window_pos_2,fst_FvsMono,fst_chemotypes_femalesOnly,fst_FvsMono_outlier,fst_chemotypes_femalesOnly_outlier
Chr05,16230000,16330000,0.188551751,0.161106422,Not,Not
Chr05,16240000,16340000,0.203453764,0.161940691,Not,Not
Chr05,16250000,16350000,0.202462096,0.1634885,Not,Not
Chr05,16260000,16360000,0.202466068,0.159685503,Not,Not
Chr05,16270000,16370000,0.197202518,0.149906681,Not,Not
Chr05,16280000,16380000,0.189219987,0.14622145,Not,Not
Chr05,16290000,16390000,0.155731596,0.158646503,Not,Not
Chr05,16300000,16400000,0.146222298,0.149072114,Not,Not
Chr05,16310000,16410000,0.133147882,0.138321913,Not,Not
Chr05,16320000,16420000,0.133788799,0.142811426,Not,Not
Chr05,16330000,16430000,0.128815421,0.151274811,Not,Not
Chr05,16340000,16440000,0.115939575,0.150413336,Not,Not
Chr05,16350000,16450000,0.113981762,0.15099532,Not,Not
Chr05,16360000,16460000,0.112734036,0.147053976,Not,Not
Chr05,16370000,16470000,0.107992035,0.145197498,Not,Not
Chr05,16380000,16480000,0.106819577,0.138678232,Not,Not
Chr05,16390000,16490000,0.103940031,0.131313791,Not,Not
Chr05,16400000,16500000,0.090749958,0.119150765,Not,Not
Chr05,16410000,16510000,0.088440776,0.111521557,Not,Not
Chr05,16420000,16520000,0.081040112,0.103465534,Not,Not
Chr05,16430000,16530000,0.072575742,0.07602941,Not,Not
Chr05,16440000,16540000,0.138923871,0.066930685,Not,Not
Chr05,16450000,16550000,0.136453247,0.058696259,Not,Not
Chr05,16460000,16560000,0.133107294,0.063360274,Not,Not
Chr05,16470000,16570000,0.137291729,0.062214584,Not,Not
Chr05,16480000,16580000,0.143562279,0.062754215,Not,Not
Chr05,16490000,16590000,0.14507715,0.064854855,Not,Not
Chr05,16500000,16600000,0.144050918,0.06663693,Not,Not
Chr05,16510000,16610000,0.152494224,0.070150096,Not,Not
Chr05,16520000,16620000,0.215945956,0.070368045,Not,Not
Chr05,16530000,16630000,0.290352264,0.066770844,Not,Not
Chr05,16540000,16640000,0.336281133,0.071135828,Not,Not
Chr05,16550000,16650000,0.348719902,0.077447465,Not,Not
Chr05,16560000,16660000,0.372332394,0.075656432,Not,Not
Chr05,16570000,16670000,0.382443726,0.076714315,Not,Not
Chr05,16580000,16680000,0.369850909,0.078585646,Not,Not
Chr05,16590000,16690000,0.336613356,0.063488759,Not,Not
Chr05,16600000,16700000,0.351006567,0.074115554,Not,Not
Chr05,16610000,16710000,0.356763191,0.093687456,Not,Not
Chr05,16620000,16720000,0.301381953,0.092367093,Not,Not
Chr05,16630000,16730000,0.225569924,0.094587929,Not,Not
Chr05,16640000,16740000,0.169421617,0.099808635,Not,Not
Chr05,16650000,16750000,0.193246726,0.099691156,Not,Not
Chr05,16660000,16760000,0.192332464,0.100274353,Not,Not
Chr05,16670000,16770000,0.210966696,0.09989296,Not,Not
Chr05,16680000,16780000,0.231859486,0.10540858,Not,Not
Chr05,16690000,16790000,0.242561998,0.115684564,Not,Not
Chr05,16700000,16800000,0.233114645,0.114896672,Not,Not
Chr05,16710000,16810000,0.208993553,0.097714903,Not,Not
Chr05,16720000,16820000,0.219250722,0.106334177,Not,Not
Chr05,16730000,16830000,0.208468089,0.114401636,Not,Not
Chr05,16740000,16840000,0.19991383,0.113349096,Not,Not
Chr05,16750000,16850000,0.191733925,0.114052079,Not,Not
Chr05,16760000,16860000,0.193793492,0.1129496,Not,Not
Chr05,16770000,16870000,0.179080022,0.122404175,Not,Not
Chr05,16780000,16880000,0.174790276,0.124964053,Not,Not
Chr05,16790000,16890000,0.175804943,0.125964236,Not,Not
Chr05,16800000,16900000,0.184293809,0.128303026,Not,Not
Chr05,16810000,16910000,0.186499886,0.13039853,Not,Not
Chr05,16820000,16920000,0.17432905,0.120543752,Not,Not
Chr05,16830000,16930000,0.182288385,0.099857438,Not,Not
Chr05,16840000,16940000,0.176465944,0.098942391,Not,Not
Chr05,16850000,16950000,0.165053052,0.102148308,Not,Not
Chr05,16860000,16960000,0.160131034,0.102285804,Not,Not
Chr05,16870000,16970000,0.164314319,0.105497651,Not,Not
Chr05,16880000,16980000,0.180053547,0.102862971,Not,Not
Chr05,16890000,16990000,0.20140307,0.108730582,Not,Not
Chr05,16900000,17000000,0.196783531,0.098715093,Not,Not
Chr05,16910000,17010000,0.196742644,0.095659081,Not,Not
Chr05,16920000,17020000,0.206380994,0.095652459,Not,Not
Chr05,16930000,17030000,0.208592334,0.103886538,Not,Not
Chr05,16940000,17040000,0.214543333,0.115293885,Not,Not
Chr05,16950000,17050000,0.213568966,0.115552998,Not,Not
Chr05,16960000,17060000,0.218767207,0.121628501,Not,Not
Chr05,16970000,17070000,0.225535119,0.133344342,Not,Not
Chr05,16980000,17080000,0.206734436,0.133762561,Not,Not
Chr05,16990000,17090000,0.204204562,0.130095939,Not,Not
Chr05,17000000,17100000,0.221111677,0.142778017,Not,Not
Chr05,17010000,17110000,0.217206126,0.145364152,Not,Not
Chr05,17020000,17120000,0.241228415,0.123739884,Not,Not
Chr05,17030000,17130000,0.250918275,0.125718403,Not,Not
Chr05,17040000,17140000,0.256339071,0.125090467,Not,Not
Chr05,17050000,17150000,0.261432176,0.125487204,Not,Not
Chr05,17060000,17160000,0.262629926,0.121451736,Not,Not
Chr05,17070000,17170000,0.26843545,0.110986563,Not,Not
Chr05,17080000,17180000,0.278164913,0.103276427,Not,Not
Chr05,17090000,17190000,0.287831112,0.106462895,Not,Not
Chr05,17100000,17200000,0.276242451,0.090863204,Not,Not
Chr05,17110000,17210000,0.241323003,0.074399189,Not,Not
Chr05,17120000,17220000,0.187844523,0.095498748,Not,Not
Chr05,17130000,17230000,0.172684237,0.091618383,Not,Not
Chr05,17140000,17240000,0.130427449,0.067096353,Not,Not
Chr05,17150000,17250000,0.126480748,0.062881933,Not,Not
Chr05,17160000,17260000,0.131295024,0.057371272,Not,Not
Chr05,17170000,17270000,0.137478153,0.055889131,Not,Not
Chr05,17180000,17280000,0.140033682,0.057507847,Not,Not
Chr05,17190000,17290000,0.140720751,0.057227926,Not,Not
Chr05,17200000,17300000,0.14109388,0.055749118,Not,Not
Chr05,17210000,17310000,0.136477991,0.039999432,Not,Not
Chr05,17220000,17320000,0.133502824,0.035270757,Not,Not
Chr05,17230000,17330000,0.12977259,0.029737501,Not,Not
Chr05,17240000,17340000,0.142400416,0.029423218,Not,Not
Chr05,17250000,17350000,0.156813561,0.026363562,Not,Not
Chr05,17260000,17360000,0.180223662,0.025256096,Not,Not
Chr05,17270000,17370000,0.200522745,0.023245013,Not,Not
Chr05,17280000,17380000,0.21426953,0.019441336,Not,Not
Chr05,17290000,17390000,0.21982979,0.018963683,Not,Not
Chr05,17300000,17400000,0.255473481,0.016563074,Not,Not
Chr05,17310000,17410000,0.307134103,0.018641047,Not,Not
Chr05,17320000,17420000,0.325391353,0.020072368,Not,Not
Chr05,17330000,17430000,0.322116282,0.025226251,Not,Not
Chr05,17340000,17440000,0.3007233,0.031939126,Not,Not
Chr05,17350000,17450000,0.309876332,0.038676246,Not,Not
Chr05,17360000,17460000,0.254034031,0.042163011,Not,Not
Chr05,17370000,17470000,0.160454326,0.047247119,Not,Not
Chr05,17380000,17480000,0.149014517,0.047161677,Not,Not
Chr05,17390000,17490000,0.156276252,0.047353776,Not,Not
Chr05,17400000,17500000,0.11871272,0.046886976,Not,Not
Chr05,17410000,17510000,0.114770419,0.048585715,Not,Not
Chr05,17420000,17520000,0.117089009,0.051679843,Not,Not
Chr05,17430000,17530000,0.137362379,0.052523779,Not,Not
Chr05,17440000,17540000,0.148664854,0.052962495,Not,Not
Chr05,17450000,17550000,0.155379262,0.05124323,Not,Not
Chr05,17460000,17560000,0.167276839,0.05261838,Not,Not
Chr05,17470000,17570000,0.208211776,0.05697947,Not,Not
Chr05,17480000,17580000,0.218276744,0.060391334,Not,Not
Chr05,17490000,17590000,0.220929485,0.061436491,Not,Not
Chr05,17500000,17600000,0.223787523,0.064524834,Not,Not
Chr05,17510000,17610000,0.217417544,0.064776415,Not,Not
Chr05,17520000,17620000,0.187159255,0.052110614,Not,Not
Chr05,17530000,17630000,0.179736137,0.051854301,Not,Not
Chr05,17540000,17640000,0.161395546,0.048362707,Not,Not
Chr05,17550000,17650000,0.142311144,0.045314455,Not,Not
Chr05,17560000,17660000,0.148128819,0.046640047,Not,Not
Chr05,17570000,17670000,0.161303114,0.042619841,Not,Not
Chr05,17580000,17680000,0.162896574,0.040086088,Not,Not
Chr05,17590000,17690000,0.160713844,0.037982117,Not,Not
Chr05,17600000,17700000,0.15803229,0.034687445,Not,Not
Chr05,17610000,17710000,0.161117336,0.029289699,Not,Not
Chr05,17620000,17720000,0.197169575,0.034517811,Not,Not
Chr05,17630000,17730000,0.194179692,0.032495666,Not,Not
Chr05,17640000,17740000,0.217001642,0.031395386,Not,Not
Chr05,17650000,17750000,0.255759322,0.035625119,Not,Not
Chr05,17660000,17760000,0.282193481,0.031312475,Not,Not
Chr05,17670000,17770000,0.30199066,0.04240403,Not,Not
Chr05,17680000,17780000,0.320473795,0.047084615,Not,Not
Chr05,17690000,17790000,0.340067798,0.052802632,Not,Not
Chr05,17700000,17800000,0.3495789,0.059064256,Not,Not
Chr05,17710000,17810000,0.296663976,0.052223227,Not,Not
Chr05,17720000,17820000,0.304557066,0.053055099,Not,Not
Chr05,17730000,17830000,0.279188454,0.048021293,Not,Not
Chr05,17740000,17840000,0.278964909,0.048539332,Not,Not
Chr05,17750000,17850000,0.288060929,0.050317445,Not,Not
Chr05,17760000,17860000,0.304951094,0.051963053,Not,Not
Chr05,17770000,17870000,0.280505204,0.049477025,Not,Not
Chr05,17780000,17880000,0.26694491,0.050064453,Not,Not
Chr05,17790000,17890000,0.243869477,0.051661425,Not,Not
Chr05,17800000,17900000,0.239923479,0.05488017,Not,Not
Chr05,17810000,17910000,0.263710155,0.070420184,Not,Not
Chr05,17820000,17920000,0.293888205,0.090685066,Not,Not
Chr05,17830000,17930000,0.360818883,0.096541313,Not,Not
Chr05,17840000,17940000,0.390112393,0.094937983,Not,Not
Chr05,17850000,17950000,0.387322379,0.094281055,Not,Not
Chr05,17860000,17960000,0.366065536,0.091669177,Not,Not
Chr05,17870000,17970000,0.388765989,0.093561588,Not,Not
Chr05,17880000,17980000,0.403484838,0.097953384,Not,Not
Chr05,17890000,17990000,0.394977005,0.097132609,Not,Not
Chr05,17900000,18000000,0.392907203,0.10139583,Not,Not
Chr05,17910000,18010000,0.401160271,0.098093626,Not,Not
Chr05,17920000,18020000,0.372636393,0.08445316,Not,Not
Chr05,17930000,18030000,0.321677235,0.096545914,Not,Not
Chr05,17940000,18040000,0.244641152,0.103702037,Not,Not
Chr05,17950000,18050000,0.233307147,0.110732655,Not,Not
Chr05,17960000,18060000,0.215473702,0.122281796,Not,Not
Chr05,17970000,18070000,0.175074507,0.134794358,Not,Not
Chr05,17980000,18080000,0.169355405,0.135632293,Not,Not
Chr05,17990000,18090000,0.170466327,0.137260652,Not,Not
Chr05,18000000,18100000,0.165080428,0.137918603,Not,Not
Chr05,18010000,18110000,0.170174794,0.142868799,Not,Not
Chr05,18020000,18120000,0.17908001,0.14772115,Not,Not
Chr05,18030000,18130000,0.180249986,0.144334539,Not,Not
Chr05,18040000,18140000,0.188774607,0.143306121,Not,Not
Chr05,18050000,18150000,0.196055631,0.134765915,Not,Not
Chr05,18060000,18160000,0.191024534,0.126787799,Not,Not
Chr05,18070000,18170000,0.187170831,0.112423545,Not,Not
Chr05,18080000,18180000,0.206054697,0.111588777,Not,Not
Chr05,18090000,18190000,0.222971405,0.109426892,Not,Not
Chr05,18100000,18200000,0.226566227,0.09694492,Not,Not
Chr05,18110000,18210000,0.226748768,0.075798693,Not,Not
Chr05,18120000,18220000,0.232125568,0.057385343,Not,Not
Chr05,18130000,18230000,0.227948554,0.058244217,Not,Not
Chr05,18140000,18240000,0.215964108,0.063832979,Not,Not
Chr05,18150000,18250000,0.202029252,0.058635687,Not,Not
Chr05,18160000,18260000,0.205255924,0.06236709,Not,Not
Chr05,18170000,18270000,0.211969666,0.066107542,Not,Not
Chr05,18180000,18280000,0.200273049,0.064879798,Not,Not
Chr05,18190000,18290000,0.194205998,0.067260918,Not,Not
Chr05,18200000,18300000,0.22051856,0.082130977,Not,Not
Chr05,18210000,18310000,0.233315691,0.099522014,Not,Not
Chr05,18220000,18320000,0.209857469,0.099401487,Not,Not
Chr05,18230000,18330000,0.200732154,0.100955671,Not,Not
Chr05,18240000,18340000,0.21090898,0.10573553,Not,Not
Chr05,18250000,18350000,0.21958799,0.122446298,Not,Not
Chr05,18260000,18360000,0.205936485,0.12698936,Not,Not
Chr05,18270000,18370000,0.201398635,0.130883933,Not,Not
Chr05,18280000,18380000,0.213444643,0.145529337,Not,Not
Chr05,18290000,18390000,0.19229933,0.140230591,Not,Not
Chr05,18300000,18400000,0.153363021,0.132671537,Not,Not
Chr05,18310000,18410000,0.118564667,0.122015587,Not,Not
Chr05,18320000,18420000,0.132779207,0.145624172,Not,Not
Chr05,18330000,18430000,0.138331199,0.147048817,Not,Not
Chr05,18340000,18440000,0.124331718,0.139487368,Not,Not
Chr05,18350000,18450000,0.127567001,0.149296949,Not,Not
Chr05,18360000,18460000,0.164097665,0.149615827,Not,Not
Chr05,18370000,18470000,0.191932373,0.133379489,Not,Not
Chr05,18380000,18480000,0.22390015,0.114698483,Not,Not
Chr05,18390000,18490000,0.258926948,0.10275403,Not,Not
Chr05,18400000,18500000,0.344904742,0.100713351,Not,Not
Chr05,18410000,18510000,0.340647712,0.098765674,Not,Not
Chr05,18420000,18520000,0.367550193,0.080842172,Not,Not
Chr05,18430000,18530000,0.364867955,0.081484935,Not,Not
Chr05,18440000,18540000,0.37609053,0.08545755,Not,Not
Chr05,18450000,18550000,0.385746306,0.075644301,Not,Not
Chr05,18460000,18560000,0.386774854,0.069763957,Not,Not
Chr05,18470000,18570000,0.398170529,0.071523905,Not,Not
Chr05,18480000,18580000,0.3821453,0.083495999,Not,Not
Chr05,18490000,18590000,0.387487606,0.114808021,Not,Not
Chr05,18500000,18600000,0.211564095,0.141891018,Not,Not
Chr05,18510000,18610000,0.212634353,0.141555679,Not,Not
Chr05,18520000,18620000,0.21393838,0.16184323,Not,Not
Chr05,18530000,18630000,0.242541483,0.160411352,Not,Not
Chr05,18540000,18640000,0.24750935,0.157808307,Not,Not
Chr05,18550000,18650000,0.264259429,0.150648369,Not,Not
Chr05,18560000,18660000,0.260793207,0.149613733,Not,Not
Chr05,18570000,18670000,0.260336407,0.145983381,Not,Not
Chr05,18580000,18680000,0.265391158,0.127169187,Not,Not
Chr05,18590000,18690000,0.246606963,0.108477331,Not,Not
Chr05,18600000,18700000,0.243177237,0.097674587,Not,Not
Chr05,18610000,18710000,0.257223714,0.098824865,Not,Not
Chr05,18620000,18720000,0.245808629,0.081353408,Not,Not
Chr05,18630000,18730000,0.218514734,0.068673449,Not,Not
Chr05,18640000,18740000,0.186558311,0.057218708,Not,Not
Chr05,18650000,18750000,0.155900557,0.038162013,Not,Not
Chr05,18660000,18760000,0.175089042,0.047693256,Not,Not
Chr05,18670000,18770000,0.180049128,0.047724386,Not,Not
Chr05,18680000,18780000,0.177285703,0.049333044,Not,Not
Chr05,18690000,18790000,0.179730186,0.061860884,Not,Not
Chr05,18700000,18800000,0.174219899,0.068903723,Not,Not
Chr05,18710000,18810000,0.163649361,0.068112976,Not,Not
Chr05,18720000,18820000,0.157772747,0.068317315,Not,Not
Chr05,18730000,18830000,0.144070707,0.07284921,Not,Not
Chr05,18740000,18840000,0.151534008,0.089762595,Not,Not
Chr05,18750000,18850000,0.15455084,0.09503154,Not,Not
Chr05,18760000,18860000,0.142184922,0.091717924,Not,Not
Chr05,18770000,18870000,0.130408733,0.092557936,Not,Not
Chr05,18780000,18880000,0.134893075,0.0943801,Not,Not
Chr05,18790000,18890000,0.146546819,0.088486721,Not,Not
Chr05,18800000,18900000,0.166522269,0.083559166,Not,Not
Chr05,18810000,18910000,0.179368047,0.093145067,Not,Not
Chr05,18820000,18920000,0.189402021,0.098363278,Not,Not
Chr05,18830000,18930000,0.200291694,0.102826193,Not,Not
Chr05,18840000,18940000,0.204996569,0.114211509,Not,Not
Chr05,18850000,18950000,0.190731802,0.122020186,Not,Not
Chr05,18860000,18960000,0.176786457,0.156872397,Not,Not
Chr05,18870000,18970000,0.189484091,0.176268148,Not,Not
Chr05,18880000,18980000,0.183612035,0.181908337,Not,Not
Chr05,18890000,18990000,0.181218757,0.184813137,Not,Not
Chr05,18900000,19000000,0.1788713,0.205224622,Not,Not
Chr05,18910000,19010000,0.181605182,0.210775715,Not,Outlier
Chr05,18920000,19020000,0.188562362,0.232119322,Not,Outlier
Chr05,18930000,19030000,0.203349863,0.245715264,Not,Outlier
Chr05,18940000,19040000,0.221178959,0.248641871,Not,Outlier
Chr05,18950000,19050000,0.242539227,0.252042994,Not,Outlier
Chr05,18960000,19060000,0.268230214,0.255388616,Not,Outlier
Chr05,18970000,19070000,0.285550312,0.2551948,Not,Outlier
Chr05,18980000,19080000,0.318904635,0.264066124,Not,Outlier
Chr05,18990000,19090000,0.299261711,0.247113647,Not,Outlier
Chr05,19000000,19100000,0.295179461,0.235363109,Not,Outlier
Chr05,19010000,19110000,0.287017606,0.224109593,Not,Outlier
Chr05,19020000,19120000,0.266459947,0.192262832,Not,Not
Chr05,19030000,19130000,0.244455233,0.175893509,Not,Not
Chr05,19040000,19140000,0.225594681,0.170673446,Not,Not
Chr05,19050000,19150000,0.221424245,0.181916112,Not,Not
Chr05,19060000,19160000,0.218838223,0.186286543,Not,Not
Chr05,19070000,19170000,0.220449328,0.189798114,Not,Not
Chr05,19080000,19180000,0.212934432,0.187730136,Not,Not
Chr05,19090000,19190000,0.218850524,0.190471956,Not,Not
Chr05,19100000,19200000,0.218185463,0.193741209,Not,Not
Chr05,19110000,19210000,0.21745882,0.19746227,Not,Not
Chr05,19120000,19220000,0.23943947,0.218845522,Not,Outlier
Chr05,19130000,19230000,0.274415114,0.250074873,Not,Outlier
Chr05,19140000,19240000,0.293836363,0.268251599,Not,Outlier
Chr05,19150000,19250000,0.309355442,0.253267182,Not,Outlier
Chr05,19160000,19260000,0.272850621,0.210429655,Not,Outlier
Chr05,19170000,19270000,0.315689446,0.20117437,Not,Not
Chr05,19180000,19280000,0.31624858,0.201253442,Not,Not
Chr05,19190000,19290000,0.328357263,0.199569716,Not,Not
Chr05,19200000,19300000,0.3308902,0.180811198,Not,Not
Chr05,19210000,19310000,0.335401442,0.181215567,Not,Not
Chr05,19220000,19320000,0.339985088,0.167533904,Not,Not
Chr05,19230000,19330000,0.32615567,0.151596485,Not,Not
Chr05,19240000,19340000,0.319811138,0.166376778,Not,Not
Chr05,19250000,19350000,0.314028116,0.171466353,Not,Not
Chr05,19260000,19360000,0.370178655,0.210817538,Not,Outlier
Chr05,19270000,19370000,0.294182016,0.20985668,Not,Outlier
Chr05,19280000,19380000,0.290047568,0.205273108,Not,Not
Chr05,19290000,19390000,0.273274577,0.19337167,Not,Not
Chr05,19300000,19400000,0.259085703,0.187006172,Not,Not
Chr05,19310000,19410000,0.252994176,0.182219713,Not,Not
Chr05,19320000,19420000,0.244228278,0.182106526,Not,Not
Chr05,19330000,19430000,0.235939978,0.155931914,Not,Not
Chr05,19340000,19440000,0.213450315,0.101226335,Not,Not
Chr05,19350000,19450000,0.183966683,0.089427742,Not,Not
Chr05,19360000,19460000,0.174617229,0.083393655,Not,Not
Chr05,19370000,19470000,0.155822605,0.080798768,Not,Not
Chr05,19380000,19480000,0.134330146,0.067858978,Not,Not
Chr05,19390000,19490000,0.127601066,0.070179789,Not,Not
Chr05,19400000,19500000,0.086484106,0.071954957,Not,Not
Chr05,19410000,19510000,0.08033541,0.073161819,Not,Not
Chr05,19420000,19520000,0.082498187,0.079416378,Not,Not
Chr05,19430000,19530000,0.08546561,0.080502938,Not,Not
Chr05,19440000,19540000,0.091639766,0.087464735,Not,Not
Chr05,19450000,19550000,0.098681183,0.087380647,Not,Not
Chr05,19460000,19560000,0.107243459,0.088157163,Not,Not
Chr05,19470000,19570000,0.116750282,0.086091248,Not,Not
Chr05,19480000,19580000,0.120224096,0.084439509,Not,Not
Chr05,19490000,19590000,0.121970742,0.079719222,Not,Not
Chr05,19500000,19600000,0.124420052,0.072197624,Not,Not
Chr05,19510000,19610000,0.139219733,0.070053496,Not,Not
Chr05,19520000,19620000,0.157865975,0.062233996,Not,Not
Chr05,19530000,19630000,0.197935743,0.071366669,Not,Not
Chr05,19540000,19640000,0.207799419,0.069856183,Not,Not
Chr05,19550000,19650000,0.23938745,0.072838791,Not,Not
Chr05,19560000,19660000,0.25866081,0.076192993,Not,Not
Chr05,19570000,19670000,0.26913742,0.078941124,Not,Not
Chr05,19580000,19680000,0.281835912,0.079599649,Not,Not
Chr05,19590000,19690000,0.297286507,0.08336312,Not,Not
Chr05,19600000,19700000,0.335465587,0.091607014,Not,Not
Chr05,19610000,19710000,0.364113667,0.0974227,Not,Not
Chr05,19620000,19720000,0.404928378,0.107614022,Not,Not
Chr05,19630000,19730000,0.376240012,0.110694192,Not,Not
Chr05,19640000,19740000,0.362126813,0.116874541,Not,Not
Chr05,19650000,19750000,0.342684936,0.105967403,Not,Not
Chr05,19660000,19760000,0.329835152,0.08845699,Not,Not
Chr05,19670000,19770000,0.311244818,0.082097604,Not,Not
Chr05,19680000,19780000,0.301471239,0.079114909,Not,Not
Chr05,19690000,19790000,0.307897773,0.077467787,Not,Not
Chr05,19700000,19800000,0.309227028,0.077380944,Not,Not
Chr05,19710000,19810000,0.305536246,0.075923501,Not,Not
Chr05,19720000,19820000,0.311974307,0.07463614,Not,Not
Chr05,19730000,19830000,0.328075925,0.061487507,Not,Not
Chr05,19740000,19840000,0.34651818,0.055094974,Not,Not
Chr05,19750000,19850000,0.344082054,0.055518396,Not,Not
Chr05,19760000,19860000,0.34410273,0.062248332,Not,Not
Chr05,19770000,19870000,0.354045017,0.054279597,Not,Not
Chr05,19780000,19880000,0.354832239,0.050627156,Not,Not
Chr05,19790000,19890000,0.335077873,0.053186568,Not,Not
