Ka,Ks,Ka/Ks,HAP1,HAP2,Start,Stop,Chromosome_real,Chromosome,Start_real,Stop_real,Compartment
0.00607243,0.0179178,0.338904,OIIa.chrY.v1.g383040.t1,OIIb.chrX.v1.g409300.t1,24273061,24277017,ChrX,otto_ChrX,24273061,24277017,PAR
0.0017308,0.00324286,0.533726,OIIa.chrY.v1.g383050.t1,OIIb.chrX.v1.g409310.t1,24277713,24283639,ChrX,otto_ChrX,24277713,24283639,PAR
0.00243485,4.87E-05,50,OIIa.chrY.v1.g383060.t1,OIIb.chrX.v1.g409320.t1,24285056,24294157,ChrX,otto_ChrX,24285056,24294157,PAR
0.00114794,2.48E-05,46.2141,OIIa.chrY.v1.g383140.t1,OIIb.chrX.v1.g409370.t1,24464515,24472803,ChrX,otto_ChrX,24464515,24472803,PAR
NA,NA,NA,OIIa.chrY.v1.g383150.t1,OIIb.chrX.v1.g409380.t1,24479788,24482024,ChrX,otto_ChrX,24479788,24482024,PAR
NA,NA,NA,OIIa.chrY.v1.g383160.t1,OIIb.chrX.v1.g409390.t1,24514370,24514660,ChrX,otto_ChrX,24514370,24514660,PAR
0.00112313,0.0122438,0.0917305,OIIa.chrY.v1.g383170.t1,OIIb.chrX.v1.g409400.t1,24519089,24520117,ChrX,otto_ChrX,24519089,24520117,PAR
0.00213929,4.28E-05,50,OIIa.chrY.v1.g383180.t1,OIIb.chrX.v1.g409410.t1,24554739,24557442,ChrX,otto_ChrX,24554739,24557442,PAR
7.00E-06,0.00699915,0.001,OIIa.chrY.v1.g383190.t1,OIIb.chrX.v1.g409420.t1,24559636,24561070,ChrX,otto_ChrX,24559636,24561070,PAR
NA,NA,NA,OIIa.chrY.v1.g383200.t1,OIIb.chrX.v1.g409430.t1,24562814,24566478,ChrX,otto_ChrX,24562814,24566478,PAR
NA,NA,NA,OIIa.chrY.v1.g383210.t1,OIIb.chrX.v1.g409440.t1,24572284,24573387,ChrX,otto_ChrX,24572284,24573387,PAR
0.000228231,4.56E-06,50,OIIa.chrY.v1.g383230.t1,OIIb.chrX.v1.g409450.t1,24578976,24584821,ChrX,otto_ChrX,24578976,24584821,PAR
NA,NA,NA,OIIa.chrY.v1.g383240.t1,OIIb.chrX.v1.g409490.t1,24634179,24634451,ChrX,otto_ChrX,24634179,24634451,PAR
NA,NA,NA,OIIa.chrY.v1.g383250.t1,OIIb.chrX.v1.g409500.t1,24657772,24658363,ChrX,otto_ChrX,24657772,24658363,PAR
NA,NA,NA,OIIa.chrY.v1.g383260.t1,OIIb.chrX.v1.g409510.t1,24692898,24694376,ChrX,otto_ChrX,24692898,24694376,PAR
NA,NA,NA,OIIa.chrY.v1.g383270.t1,OIIb.chrX.v1.g409520.t1,24695766,24697543,ChrX,otto_ChrX,24695766,24697543,PAR
NA,NA,NA,OIIa.chrY.v1.g383280.t1,OIIb.chrX.v1.g409530.t1,24706126,24706614,ChrX,otto_ChrX,24706126,24706614,PAR
0.0121267,0.0164886,0.735458,OIIa.chrY.v1.g383300.t1,OIIb.chrX.v1.g422930.t1,54905492,54905839,ChrX,otto_ChrX,54905492,54905839,PAR
0.00717297,0.0764882,0.0937787,OIIa.chrY.v1.g383310.t1,OIIb.chrX.v1.g409590.t1,24738773,24741861,ChrX,otto_ChrX,24738773,24741861,PAR
3.19E-06,0.00319356,0.001,OIIa.chrY.v1.g383320.t1,OIIb.chrX.v1.g409630.t1,24756105,24761120,ChrX,otto_ChrX,24756105,24761120,PAR
NA,NA,NA,OIIa.chrY.v1.g383380.t1,OIIb.chrX.v1.g409730.t1,24847071,24853555,ChrX,otto_ChrX,24847071,24853555,PAR
6.88E-06,0.00688149,0.001,OIIa.chrY.v1.g383390.t1,OIIb.chrX.v1.g409740.t1,24855645,24856178,ChrX,otto_ChrX,24855645,24856178,PAR
0.0024759,4.95E-05,50,OIIa.chrY.v1.g383410.t1,OIIb.chrX.v1.g409750.t1,24860699,24861250,ChrX,otto_ChrX,24860699,24861250,PAR
0.00782046,0.00668901,1.16915,OIIa.chrY.v1.g383430.t1,OIIb.chrX.v1.g409780.t1,24892258,24892803,ChrX,otto_ChrX,24892258,24892803,PAR
0.0749313,0.0757503,0.989188,OIIa.chrY.v1.g383440.t1,OIIb.chrX.v1.g409790.t1,24939851,24941969,ChrX,otto_ChrX,24939851,24941969,PAR
0.00156741,0.0105943,0.147949,OIIa.chrY.v1.g383460.t1,OIIb.chrX.v1.g409800.t1,24985382,24986308,ChrX,otto_ChrX,24985382,24986308,PAR
0.00678626,0.0212134,0.319905,OIIa.chrY.v1.g383480.t1,OIIb.chrX.v1.g409810.t1,25036566,25037516,ChrX,otto_ChrX,25036566,25037516,PAR
0.00419309,0.0051018,0.821883,OIIa.chrY.v1.g383530.t1,OIIb.chrX.v1.g409850.t1,25164164,25165102,ChrX,otto_ChrX,25164164,25165102,PAR
NA,NA,NA,OIIa.chrY.v1.g383540.t1,OIIb.chrX.v1.g409860.t1,25175396,25176331,ChrX,otto_ChrX,25175396,25176331,PAR
0.00392393,0.0375142,0.104598,OIIa.chrY.v1.g383600.t1,OIIb.chrX.v1.g409910.t1,25326719,25335186,ChrX,otto_ChrX,25326719,25335186,PAR
3.70E-05,0.0370071,0.001,OIIa.chrY.v1.g383610.t1,OIIb.chrX.v1.g409920.t1,25335755,25339511,ChrX,otto_ChrX,25335755,25339511,PAR
0.00214208,0.013306,0.160985,OIIa.chrY.v1.g383620.t1,OIIb.chrX.v1.g409960.t1,25372424,25373832,ChrX,otto_ChrX,25372424,25373832,PAR
4.25E-05,0.0425258,0.001,OIIa.chrY.v1.g383650.t1,OIIb.chrX.v1.g409980.t1,25503676,25507805,ChrX,otto_ChrX,25503676,25507805,PAR
9.13E-06,0.00912756,0.001,OIIa.chrY.v1.g383700.t1,OIIb.chrX.v1.g410090.t1,25590119,25592539,ChrX,otto_ChrX,25590119,25592539,PAR
2.67E-06,0.0026746,0.001,OIIa.chrY.v1.g383710.t1,OIIb.chrX.v1.g410100.t1,25602999,25606783,ChrX,otto_ChrX,25602999,25606783,PAR
5.34E-06,0.00533707,0.001,OIIa.chrY.v1.g383720.t1,OIIb.chrX.v1.g410110.t1,25608813,25610647,ChrX,otto_ChrX,25608813,25610647,PAR
0.00178558,0.00457805,0.39003,OIIa.chrY.v1.g383730.t1,OIIb.chrX.v1.g410120.t1,25664394,25667110,ChrX,otto_ChrX,25664394,25667110,PAR
1.43E-05,0.014315,0.001,OIIa.chrY.v1.g383750.t1,OIIb.chrX.v1.g410150.t1,25673893,25674171,ChrX,otto_ChrX,25673893,25674171,PAR
0.0038293,0.0418143,0.0915789,OIIa.chrY.v1.g383760.t1,OIIb.chrX.v1.g410170.t1,25692448,25693268,ChrX,otto_ChrX,25692448,25693268,PAR
0.00128099,0.0223344,0.057355,OIIa.chrY.v1.g383790.t1,OIIb.chrX.v1.g410230.t1,25781167,25786222,ChrX,otto_ChrX,25781167,25786222,PAR
0.00532478,0.000106496,50,OIIa.chrY.v1.g383800.t1,OIIb.chrX.v1.g410260.t1,25792827,25793861,ChrX,otto_ChrX,25792827,25793861,PAR
NA,NA,NA,OIIa.chrY.v1.g383810.t1,OIIb.chrX.v1.g410280.t1,25809056,25810750,ChrX,otto_ChrX,25809056,25810750,PAR
NA,NA,NA,OIIa.chrY.v1.g383820.t1,OIIb.chrX.v1.g410290.t1,25844407,25845236,ChrX,otto_ChrX,25844407,25845236,PAR
0.00317587,6.42E-05,49.4312,OIIa.chrY.v1.g383830.t1,OIIb.chrX.v1.g410300.t1,25863585,25864739,ChrX,otto_ChrX,25863585,25864739,PAR
0.00809534,0.0109406,0.739937,OIIa.chrY.v1.g383850.t1,OIIb.chrX.v1.g410310.t1,25874639,25883543,ChrX,otto_ChrX,25874639,25883543,PAR
0.00825276,0.0401073,0.205767,OIIa.chrY.v1.g383880.t1,OIIb.chrX.v1.g410330.t1,25926359,25927816,ChrX,otto_ChrX,25926359,25927816,PAR
0.0232545,0.0717815,0.323963,OIIa.chrY.v1.g383890.t1,OIIb.chrX.v1.g410340.t1,25928570,25929559,ChrX,otto_ChrX,25928570,25929559,PAR
0.00380949,0.00841382,0.452765,OIIa.chrY.v1.g383900.t1,OIIb.chrX.v1.g410350.t1,25934458,25934868,ChrX,otto_ChrX,25934458,25934868,PAR
0.00364354,0.0217757,0.167322,OIIa.chrY.v1.g383910.t1,OIIb.chrX.v1.g410360.t1,25936920,25939310,ChrX,otto_ChrX,25936920,25939310,PAR
0.0205748,0.0122624,1.67787,OIIa.chrY.v1.g383950.t1,OIIb.chrX.v1.g410380.t1,25952213,25954822,ChrX,otto_ChrX,25952213,25954822,PAR
3.02E-05,0.0302066,0.001,OIIa.chrY.v1.g383970.t1,OIIb.chrX.v1.g410400.t1,25972444,25972875,ChrX,otto_ChrX,25972444,25972875,PAR
0.0187438,0.030402,0.616533,OIIa.chrY.v1.g383980.t1,OIIb.chrX.v1.g410410.t1,25974795,25977891,ChrX,otto_ChrX,25974795,25977891,PAR
0.00539127,0.0225865,0.238695,OIIa.chrY.v1.g383990.t1,OIIb.chrX.v1.g410420.t1,25981670,25985020,ChrX,otto_ChrX,25981670,25985020,PAR
0.00531199,0.0152477,0.348381,OIIa.chrY.v1.g384000.t1,OIIb.chrX.v1.g410430.t1,26005995,26008613,ChrX,otto_ChrX,26005995,26008613,PAR
0.0446003,0.0378372,1.17874,OIIa.chrY.v1.g384050.t1,OIIb.chrX.v1.g410450.t1,26023120,26026281,ChrX,otto_ChrX,26023120,26026281,PAR
0.00450545,0.0215319,0.209245,OIIa.chrY.v1.g384080.t1,OIIb.chrX.v1.g410460.t1,26061516,26064018,ChrX,otto_ChrX,26061516,26064018,PAR
0.00080606,0.0141832,0.0568318,OIIa.chrY.v1.g384090.t1,OIIb.chrX.v1.g410480.t1,26085586,26097676,ChrX,otto_ChrX,26085586,26097676,PAR
0.00150166,0.054233,0.027689,OIIa.chrY.v1.g384150.t1,OIIb.chrX.v1.g410540.t1,26265586,26268104,ChrX,otto_ChrX,26265586,26268104,PAR
0.00197009,0.0114513,0.17204,OIIa.chrY.v1.g384170.t1,OIIb.chrX.v1.g410580.t1,26314646,26316092,ChrX,otto_ChrX,26314646,26316092,PAR
0.00522469,0.029397,0.177729,OIIa.chrY.v1.g384180.t1,OIIb.chrX.v1.g410600.t1,26356519,26358401,ChrX,otto_ChrX,26356519,26358401,PAR
0.0145034,0.0331504,0.437504,OIIa.chrY.v1.g384190.t1,OIIb.chrX.v1.g410630.t1,26368374,26368781,ChrX,otto_ChrX,26368374,26368781,PAR
1.87E-05,0.0186842,0.001,OIIa.chrY.v1.g384200.t1,OIIb.chrX.v1.g410640.t1,26376722,26377900,ChrX,otto_ChrX,26376722,26377900,PAR
9.06E-06,0.0090636,0.001,OIIa.chrY.v1.g384240.t1,OIIb.chrX.v1.g410760.t1,26622580,26625116,ChrX,otto_ChrX,26622580,26625116,PAR
0.00234477,0.0219207,0.106966,OIIa.chrY.v1.g384270.t1,OIIb.chrX.v1.g410830.t1,26750080,26754127,ChrX,otto_ChrX,26750080,26754127,PAR
0.00394508,0.0119057,0.331359,OIIa.chrY.v1.g384280.t1,OIIb.chrX.v1.g410870.t1,26993282,26996074,ChrX,otto_ChrX,26993282,26996074,PAR
0.00175026,0.0025556,0.684871,OIIa.chrY.v1.g384290.t1,OIIb.chrX.v1.g410900.t1,27104530,27107279,ChrX,otto_ChrX,27104530,27107279,PAR
0.00269588,5.40E-05,49.9455,OIIa.chrY.v1.g384410.t1,OIIb.chrX.v1.g411000.t1,27178794,27180143,ChrX,otto_ChrX,27178794,27180143,PAR
0.00121752,0.0182448,0.0667323,OIIa.chrY.v1.g384430.t1,OIIb.chrX.v1.g411020.t1,27272555,27275756,ChrX,otto_ChrX,27272555,27275756,PAR
0.00168605,0.00981306,0.171817,OIIa.chrY.v1.g384440.t1,OIIb.chrX.v1.g411030.t1,27305739,27311629,ChrX,otto_ChrX,27305739,27311629,PAR
0.00768623,0.0256024,0.300215,OIIa.chrY.v1.g384450.t1,OIIb.chrX.v1.g411100.t1,27340052,27341296,ChrX,otto_ChrX,27340052,27341296,PAR
0.000863472,0.0161978,0.0533081,OIIa.chrY.v1.g384460.t1,OIIb.chrX.v1.g411120.t1,27344759,27351912,ChrX,otto_ChrX,27344759,27351912,PAR
0.00223522,0.00780078,0.286538,OIIa.chrY.v1.g384470.t1,OIIb.chrX.v1.g411130.t1,27353371,27354546,ChrX,otto_ChrX,27353371,27354546,PAR
4.55E-05,0.0455147,0.001,OIIa.chrY.v1.g384490.t1,OIIb.chrX.v1.g411140.t1,27374442,27375107,ChrX,otto_ChrX,27374442,27375107,PAR
0.0106632,0.000215622,49.453,OIIa.chrY.v1.g384500.t1,OIIb.chrX.v1.g411150.t1,27477213,27477703,ChrX,otto_ChrX,27477213,27477703,PAR
0.0124892,0.0109096,1.14479,OIIa.chrY.v1.g384530.t1,OIIb.chrX.v1.g411260.t1,27614960,27616077,ChrX,otto_ChrX,27614960,27616077,PAR
0.000900752,0.0205192,0.043898,OIIa.chrY.v1.g384580.t1,OIIb.chrX.v1.g411290.t1,27679694,27681829,ChrX,otto_ChrX,27679694,27681829,PAR
0.00113495,0.0109488,0.10366,OIIa.chrY.v1.g384590.t1,OIIb.chrX.v1.g411300.t1,27705061,27706179,ChrX,otto_ChrX,27705061,27706179,PAR
0.0328473,0.0565382,0.580974,OIIa.chrY.v1.g384600.t1,OIIb.chrX.v1.g411320.t1,27751267,27752304,ChrX,otto_ChrX,27751267,27752304,PAR
0.0024857,0.0185973,0.133659,OIIa.chrY.v1.g384630.t1,OIIb.chrX.v1.g411330.t1,27771045,27772283,ChrX,otto_ChrX,27771045,27772283,PAR
0.0019929,0.0439531,0.0453416,OIIa.chrY.v1.g384640.t1,OIIb.chrX.v1.g411340.t1,27782806,27786099,ChrX,otto_ChrX,27782806,27786099,PAR
0.00228136,0.0276001,0.0826577,OIIa.chrY.v1.g384670.t1,OIIb.chrX.v1.g411350.t1,27843175,27853830,ChrX,otto_ChrX,27843175,27853830,PAR
3.52E-06,0.00351638,0.001,OIIa.chrY.v1.g384740.t1,OIIb.chrX.v1.g411370.t1,27939855,27941327,ChrX,otto_ChrX,27939855,27941327,PAR
0.00176777,0.0129325,0.136691,OIIa.chrY.v1.g384770.t1,OIIb.chrX.v1.g411380.t1,28012308,28015334,ChrX,otto_ChrX,28012308,28015334,PAR
0.0429096,0.0167461,2.56237,OIIa.chrY.v1.g384790.t1,OIIb.chrX.v1.g411400.t1,28060674,28061133,ChrX,otto_ChrX,28060674,28061133,PAR
0.00242974,0.0167493,0.145065,OIIa.chrY.v1.g384800.t1,OIIb.chrX.v1.g411410.t1,28062738,28066222,ChrX,otto_ChrX,28062738,28066222,PAR
0.00372209,0.0218414,0.170414,OIIa.chrY.v1.g384810.t1,OIIb.chrX.v1.g411420.t1,28066551,28068932,ChrX,otto_ChrX,28066551,28068932,PAR
0.0977123,0.0897419,1.08882,OIIa.chrY.v1.g384840.t1,OIIb.chrX.v1.g411460.t1,28144586,28147352,ChrX,otto_ChrX,28144586,28147352,PAR
0.0192516,0.0305945,0.62925,OIIa.chrY.v1.g384900.t1,OIIb.chrX.v1.g411710.t1,28315918,28316501,ChrX,otto_ChrX,28315918,28316501,PAR
0.0027844,5.57E-05,50,OIIa.chrY.v1.g384910.t1,OIIb.chrX.v1.g411720.t1,28322218,28323546,ChrX,otto_ChrX,28322218,28323546,PAR
0.000958625,0.00363113,0.264002,OIIa.chrY.v1.g384940.t1,OIIb.chrX.v1.g411770.t1,28412216,28413520,ChrX,otto_ChrX,28412216,28413520,PAR
0.000356377,0.0204955,0.0173881,OIIa.chrY.v1.g385000.t1,OIIb.chrX.v1.g411780.t1,28533874,28540786,ChrX,otto_ChrX,28533874,28540786,PAR
0.0013489,0.00914114,0.147564,OIIa.chrY.v1.g385010.t1,OIIb.chrX.v1.g411810.t1,28657945,28659255,ChrX,otto_ChrX,28657945,28659255,PAR
0.0146549,0.0260816,0.561887,OIIa.chrY.v1.g385040.t1,OIIb.chrX.v1.g411840.t1,28732770,28742725,ChrX,otto_ChrX,28732770,28742725,PAR
0.00347487,0.0218386,0.159116,OIIa.chrY.v1.g385050.t1,OIIb.chrX.v1.g411850.t1,28747986,28750615,ChrX,otto_ChrX,28747986,28750615,PAR
0.00678732,0.0477891,0.142027,OIIa.chrY.v1.g385160.t1,OIIb.chrX.v1.g411920.t1,28910263,28912190,ChrX,otto_ChrX,28910263,28912190,PAR
0.00275463,0.0301297,0.0914258,OIIa.chrY.v1.g385270.t1,OIIb.chrX.v1.g411990.t1,29124722,29128098,ChrX,otto_ChrX,29124722,29128098,PAR
1.17E-05,0.0117144,0.001,OIIa.chrY.v1.g385280.t1,OIIb.chrX.v1.g412000.t1,29134470,29138356,ChrX,otto_ChrX,29134470,29138356,PAR
0.00194717,0.018383,0.105923,OIIa.chrY.v1.g385290.t1,OIIb.chrX.v1.g412030.t1,29206098,29211049,ChrX,otto_ChrX,29206098,29211049,PAR
0.00732701,0.0305975,0.239465,OIIa.chrY.v1.g385310.t1,OIIb.chrX.v1.g412050.t1,29255187,29257488,ChrX,otto_ChrX,29255187,29257488,PAR
0.00450302,0.0243558,0.184885,OIIa.chrY.v1.g385320.t1,OIIb.chrX.v1.g412060.t1,29257779,29263506,ChrX,otto_ChrX,29257779,29263506,PAR
1.33E-05,0.0133354,0.001,OIIa.chrY.v1.g385330.t1,OIIb.chrX.v1.g412070.t1,29296462,29298118,ChrX,otto_ChrX,29296462,29298118,PAR
0.00562205,0.0107939,0.520857,OIIa.chrY.v1.g385360.t1,OIIb.chrX.v1.g412080.t1,29341994,29346888,ChrX,otto_ChrX,29341994,29346888,PAR
0.00346681,0.00337185,1.02816,OIIa.chrY.v1.g385370.t1,OIIb.chrX.v1.g412090.t1,29349058,29356151,ChrX,otto_ChrX,29349058,29356151,PAR
NA,NA,NA,OIIa.chrY.v1.g385400.t1,OIIb.chrX.v1.g412120.t1,29438472,29440609,ChrX,otto_ChrX,29438472,29440609,PAR
0.0122216,0.0276201,0.44249,OIIa.chrY.v1.g385420.t1,OIIb.chrX.v1.g412100.t1,29388947,29390404,ChrX,otto_ChrX,29388947,29390404,PAR
0.0101661,0.0064325,1.58042,OIIa.chrY.v1.g385430.t1,OIIb.chrX.v1.g412130.t1,29463831,29472724,ChrX,otto_ChrX,29463831,29472724,PAR
0.00165289,0.0228505,0.0723349,OIIa.chrY.v1.g385450.t1,OIIb.chrX.v1.g412170.t1,29582358,29590112,ChrX,otto_ChrX,29582358,29590112,PAR
0.00110713,2.21E-05,50,OIIa.chrY.v1.g385460.t1,OIIb.chrX.v1.g412180.t1,29613142,29635943,ChrX,otto_ChrX,29613142,29635943,PAR
3.15E-06,0.00315106,0.001,OIIa.chrY.v1.g385480.t1,OIIb.chrX.v1.g412190.t1,29690506,29695255,ChrX,otto_ChrX,29690506,29695255,PAR
0.00453112,0.00805509,0.562517,OIIa.chrY.v1.g385490.t1,OIIb.chrX.v1.g412200.t1,29721590,29722924,ChrX,otto_ChrX,29721590,29722924,PAR
0.0086596,0.000174023,49.7611,OIIa.chrY.v1.g385530.t1,OIIb.chrX.v1.g412250.t1,29814762,29815125,ChrX,otto_ChrX,29814762,29815125,PAR
NA,NA,NA,OIIa.chrY.v1.g385580.t1,OIIb.chrX.v1.g412260.t1,29845936,29852758,ChrX,otto_ChrX,29845936,29852758,PAR
0.000786861,1.74E-05,45.1938,OIIa.chrY.v1.g385640.t1,OIIb.chrX.v1.g412310.t1,29912758,29916035,ChrX,otto_ChrX,29912758,29916035,PAR
0.00214528,0.00631302,0.339819,OIIa.chrY.v1.g385650.t1,OIIb.chrX.v1.g412320.t1,29920029,29920882,ChrX,otto_ChrX,29920029,29920882,PAR
0.00219846,0.0352299,0.0624033,OIIa.chrY.v1.g385680.t1,OIIb.chrX.v1.g412330.t1,29973014,29979162,ChrX,otto_ChrX,29973014,29979162,PAR
0.000865552,0.00586082,0.147685,OIIa.chrY.v1.g385720.t1,OIIb.chrX.v1.g412390.t1,30136554,30139521,ChrX,otto_ChrX,30136554,30139521,PAR
3.92E-06,0.00391619,0.001,OIIa.chrY.v1.g385730.t1,OIIb.chrX.v1.g412400.t1,30141670,30144331,ChrX,otto_ChrX,30141670,30144331,PAR
NA,NA,NA,OIIa.chrY.v1.g385740.t1,OIIb.chrX.v1.g412410.t1,30155186,30158198,ChrX,otto_ChrX,30155186,30158198,PAR
0.00274443,0.087556,0.0313449,OIIa.chrY.v1.g385750.t1,OIIb.chrX.v1.g412450.t1,30208957,30211062,ChrX,otto_ChrX,30208957,30211062,PAR
0.00398007,0.0153985,0.25847,OIIa.chrY.v1.g385760.t1,OIIb.chrX.v1.g412460.t1,30214742,30216288,ChrX,otto_ChrX,30214742,30216288,PAR
0.00959848,0.0102902,0.932781,OIIa.chrY.v1.g385770.t1,OIIb.chrX.v1.g412470.t1,30216762,30217178,ChrX,otto_ChrX,30216762,30217178,PAR
0.0142371,0.0710125,0.200487,OIIa.chrY.v1.g385790.t1,OIIb.chrX.v1.g412480.t1,30228156,30233611,ChrX,otto_ChrX,30228156,30233611,PAR
0.00242746,0.0204303,0.118817,OIIa.chrY.v1.g385800.t1,OIIb.chrX.v1.g412490.t1,30288268,30291271,ChrX,otto_ChrX,30288268,30291271,PAR
0.00214053,0.0048018,0.445776,OIIa.chrY.v1.g385810.t1,OIIb.chrX.v1.g412500.t1,30395260,30396517,ChrX,otto_ChrX,30395260,30396517,PAR
9.74E-06,0.00973823,0.001,OIIa.chrY.v1.g385840.t1,OIIb.chrX.v1.g412510.t1,30425092,30426251,ChrX,otto_ChrX,30425092,30426251,PAR
1.27E-05,0.0127073,0.001,OIIa.chrY.v1.g385870.t1,OIIb.chrX.v1.g412600.t1,30551148,30551640,ChrX,otto_ChrX,30551148,30551640,PAR
0.0118181,0.000236362,50,OIIa.chrY.v1.g385890.t1,OIIb.chrX.v1.g412680.t1,30594520,30594765,ChrX,otto_ChrX,30594520,30594765,PAR
0.00461466,0.0199342,0.231495,OIIa.chrY.v1.g385900.t1,OIIb.chrX.v1.g412690.t1,30595411,30595665,ChrX,otto_ChrX,30595411,30595665,PAR
7.91E-06,0.00791136,0.001,OIIa.chrY.v1.g385910.t1,OIIb.chrX.v1.g412720.t1,30641793,30644475,ChrX,otto_ChrX,30641793,30644475,PAR
9.65E-06,0.00965183,0.001,OIIa.chrY.v1.g385940.t1,OIIb.chrX.v1.g412740.t1,30742680,30749870,ChrX,otto_ChrX,30742680,30749870,PAR
0.0157054,0.0224792,0.698662,OIIa.chrY.v1.g385950.t1,OIIb.chrX.v1.g412750.t1,30760451,30761206,ChrX,otto_ChrX,30760451,30761206,PAR
0.00994927,0.00021468,46.3445,OIIa.chrY.v1.g385960.t1,OIIb.chrX.v1.g412790.t1,30767047,30767616,ChrX,otto_ChrX,30767047,30767616,PAR
1.05E-05,0.0104751,0.001,OIIa.chrY.v1.g385980.t1,OIIb.chrX.v1.g412830.t1,30772402,30774697,ChrX,otto_ChrX,30772402,30774697,PAR
0.00139262,0.00276278,0.504063,OIIa.chrY.v1.g385990.t1,OIIb.chrX.v1.g412840.t1,30775399,30777249,ChrX,otto_ChrX,30775399,30777249,PAR
0.0127412,0.0467722,0.27241,OIIa.chrY.v1.g386100.t1,OIIb.chrX.v1.g412880.t1,30859224,30860708,ChrX,otto_ChrX,30859224,30860708,SDR
0.253252,0.180175,1.40559,OIIa.chrY.v1.g386280.t1,OIIb.chrX.v1.g407880.t1,22393022,22393354,ChrX,otto_ChrX,22393022,22393354,SDR
0.0213707,0.102966,0.207551,OIIa.chrY.v1.g386860.t1,OIIb.chrX.v1.g412940.t1,31099134,31102116,ChrX,otto_ChrX,31099134,31102116,SDR
0.00614982,0.0603726,0.101864,OIIa.chrY.v1.g387050.t1,OIIb.chrX.v1.g412930.t1,31085765,31092545,ChrX,otto_ChrX,31085765,31092545,SDR
0.178068,0.321443,0.553964,OIIa.chrY.v1.g387090.t1,OIIb.chrX.v1.g437090.t1,81186009,81187265,ChrX,otto_ChrX,81186009,81187265,SDR
0.305307,0.805665,0.37895,OIIa.chrY.v1.g387180.t1,OIIb.chrX.v1.g429660.t1,69757874,69758712,ChrX,otto_ChrX,69757874,69758712,SDR
0.0104126,0.203991,0.0510444,OIIa.chrY.v1.g387460.t1,OIIb.chrX.v1.g414660.t1,33722836,33725562,ChrX,otto_ChrX,33722836,33725562,SDR
0.116353,1.03927,0.111956,OIIa.chrY.v1.g387600.t1,OIIb.chrX.v1.g435990.t1,79744118,79746995,ChrX,otto_ChrX,79744118,79746995,SDR
0.0341935,0.168207,0.203282,OIIa.chrY.v1.g387700.t1,OIIb.chrX.v1.g414820.t1,34076318,34082569,ChrX,otto_ChrX,34076318,34082569,SDR
0.066211,0.498209,0.132898,OIIa.chrY.v1.g387850.t1,OIIb.chrX.v1.g427080.t1,65721008,65722540,ChrX,otto_ChrX,65721008,65722540,SDR
0.0474898,0.0660424,0.719081,OIIa.chrY.v1.g388110.t1,OIIb.chrX.v1.g422360.t1,53416976,53417374,ChrX,otto_ChrX,53416976,53417374,SDR
0.155762,0.290289,0.536576,OIIa.chrY.v1.g388440.t1,OIIb.chrX.v1.g423950.t1,57198310,57199434,ChrX,otto_ChrX,57198310,57199434,SDR
0.0637012,0.155769,0.408947,OIIa.chrY.v1.g388680.t1,OIIb.chrX.v1.g415020.t1,34474124,34475273,ChrX,otto_ChrX,34474124,34475273,SDR
0.022971,0.0711242,0.322971,OIIa.chrY.v1.g388860.t1,OIIb.chrX.v1.g414210.t1,33030891,33035505,ChrX,otto_ChrX,33030891,33035505,SDR
0.020955,0.111008,0.18877,OIIa.chrY.v1.g389240.t1,OIIb.chrX.v1.g413510.t1,31960504,31963361,ChrX,otto_ChrX,31960504,31963361,SDR
0.267659,0.205196,1.3044,OIIa.chrY.v1.g389490.t1,OIIb.chrX.v1.g421880.t1,52420315,52420551,ChrX,otto_ChrX,52420315,52420551,SDR
0.0654447,0.43029,0.152094,OIIa.chrY.v1.g389530.t1,OIIb.chrX.v1.g414910.t1,34297660,34298715,ChrX,otto_ChrX,34297660,34298715,SDR
0.0294324,0.409599,0.0718566,OIIa.chrY.v1.g390140.t1,OIIb.chrX.v1.g424960.t1,60180170,60192432,ChrX,otto_ChrX,60180170,60192432,SDR
0.15618,0.265288,0.588719,OIIa.chrY.v1.g390910.t1,OIIb.chrX.v1.g422640.t1,54297367,54301137,ChrX,otto_ChrX,54297367,54301137,SDR
0.0120935,0.0634153,0.190703,OIIa.chrY.v1.g390970.t1,OIIb.chrX.v1.g414100.t1,32891339,32894714,ChrX,otto_ChrX,32891339,32894714,SDR
0.152449,0.353978,0.430674,OIIa.chrY.v1.g391210.t1,OIIb.chrX.v1.g435200.t1,78955635,78961310,ChrX,otto_ChrX,78955635,78961310,SDR
0.0893051,0.378182,0.236143,OIIa.chrY.v1.g391330.t1,OIIb.chrX.v1.g427520.t1,66432201,66435614,ChrX,otto_ChrX,66432201,66435614,SDR
0.065771,0.471423,0.139516,OIIa.chrY.v1.g391380.t1,OIIb.chrX.v1.g428240.t1,67672150,67674901,ChrX,otto_ChrX,67672150,67674901,SDR
0.156509,0.419834,0.372787,OIIa.chrY.v1.g392200.t1,OIIb.chrX.v1.g419550.t1,45632058,45641041,ChrX,otto_ChrX,45632058,45641041,SDR
0.0276878,0.105504,0.262434,OIIa.chrY.v1.g392350.t1,OIIb.chrX.v1.g409620.t1,24752378,24752831,ChrX,otto_ChrX,24752378,24752831,SDR
0.0910551,0.423399,0.215057,OIIa.chrY.v1.g392400.t1,OIIb.chrX.v1.g419800.t1,46515588,46520404,ChrX,otto_ChrX,46515588,46520404,SDR
